time_period,UK
10/29/2013,1.6059
10/30/2013,1.6078
10/31/2013,1.6068
11/1/2013,1.5922
11/4/2013,1.595
11/5/2013,1.6044
11/6/2013,1.608
11/7/2013,1.6069
11/8/2013,1.5995
11/11/2013,
11/12/2013,1.5916
11/13/2013,1.6033
11/14/2013,1.6077
11/15/2013,1.6107
11/18/2013,1.611
11/19/2013,1.611
11/20/2013,1.615
11/21/2013,1.6155
11/22/2013,1.6211
11/25/2013,1.6146
11/26/2013,1.6187
11/27/2013,1.6267
11/28/2013,
11/29/2013,1.6373
12/2/2013,1.6365
12/3/2013,1.6416
12/4/2013,1.6352
12/5/2013,1.6328
12/6/2013,1.6327
12/9/2013,1.6403
12/10/2013,1.6424
12/11/2013,1.6389
12/12/2013,1.6326
12/13/2013,1.6294
12/16/2013,1.6311
12/17/2013,1.6254
12/18/2013,1.6388
12/19/2013,1.6382
12/20/2013,1.6355
12/23/2013,1.6356
12/24/2013,1.6371
12/25/2013,
12/26/2013,1.6425
12/27/2013,1.6491
12/30/2013,1.6522
12/31/2013,1.6574
1/1/2014,
1/2/2014,1.6441
1/3/2014,1.6424
1/6/2014,1.6412
1/7/2014,1.6421
1/8/2014,1.6461
1/9/2014,1.6459
1/10/2014,1.647
1/13/2014,1.6379
1/14/2014,1.645
1/15/2014,1.6375
1/16/2014,1.6335
1/17/2014,1.6429
1/20/2014,
1/21/2014,1.6469
1/22/2014,1.6571
1/23/2014,1.6612
1/24/2014,1.6491
1/27/2014,1.6588
1/28/2014,1.6581
1/29/2014,1.6561
1/30/2014,1.6487
1/31/2014,1.645
2/3/2014,1.6307
2/4/2014,1.63
2/5/2014,1.6308
2/6/2014,1.6345
2/7/2014,1.6395
2/10/2014,1.6419
2/11/2014,1.6468
2/12/2014,1.6578
2/13/2014,1.6643
2/14/2014,1.6736
2/17/2014,
2/18/2014,1.6696
2/19/2014,1.6718
2/20/2014,1.664
2/21/2014,1.663
2/24/2014,1.6641
2/25/2014,1.6696
2/26/2014,1.6648
2/27/2014,1.6693
2/28/2014,1.675
3/3/2014,1.6712
3/4/2014,1.6665
3/5/2014,1.6729
3/6/2014,1.6743
3/7/2014,1.6725
3/10/2014,1.6633
3/11/2014,1.6628
3/12/2014,1.6605
3/13/2014,1.6677
3/14/2014,1.663
3/17/2014,1.6645
3/18/2014,1.6574
3/19/2014,1.6629
3/20/2014,1.6511
3/21/2014,1.6498
3/24/2014,1.6491
3/25/2014,1.6507
3/26/2014,1.6566
3/27/2014,1.6627
3/28/2014,1.6637
3/31/2014,1.6675
4/1/2014,1.6639
4/2/2014,1.6634
4/3/2014,1.6583
4/4/2014,1.6594
4/7/2014,1.6616
4/8/2014,1.6743
4/9/2014,1.6751
4/10/2014,1.6781
4/11/2014,1.6736
4/14/2014,1.6741
4/15/2014,1.6725
4/16/2014,1.6794
4/17/2014,1.6809
4/18/2014,1.6792
4/21/2014,1.6792
4/22/2014,1.6833
4/23/2014,1.6768
4/24/2014,1.6797
4/25/2014,1.681
4/28/2014,1.6812
4/29/2014,1.6829
4/30/2014,1.6883
5/1/2014,1.69
5/2/2014,1.6865
5/5/2014,1.687
5/6/2014,1.6976
5/7/2014,1.6964
5/8/2014,1.6944
5/9/2014,1.6849
5/12/2014,1.6871
5/13/2014,1.6838
5/14/2014,1.6784
5/15/2014,1.6791
5/16/2014,1.6827
5/19/2014,1.6822
5/20/2014,1.6847
5/21/2014,1.6869
5/22/2014,1.6859
5/23/2014,1.6822
5/26/2014,
5/27/2014,1.68
5/28/2014,1.6709
5/29/2014,1.6719
5/30/2014,1.6764
6/2/2014,1.6756
6/3/2014,1.6753
6/4/2014,1.6747
6/5/2014,1.6796
6/6/2014,1.6794
6/9/2014,1.6798
6/10/2014,1.6753
6/11/2014,1.6795
6/12/2014,1.6853
6/13/2014,1.6953
6/16/2014,1.6988
6/17/2014,1.6965
6/18/2014,1.6951
6/19/2014,1.7046
6/20/2014,1.7014
6/23/2014,1.701
6/24/2014,1.6971
6/25/2014,1.6986
6/26/2014,1.7018
6/27/2014,1.7016
6/30/2014,1.7105
7/1/2014,1.7147
7/2/2014,1.7165
7/3/2014,1.7152
7/4/2014,
7/7/2014,1.7128
7/8/2014,1.7127
7/9/2014,1.713
7/10/2014,1.7122
7/11/2014,1.7108
7/14/2014,1.7079
7/15/2014,1.7149
7/16/2014,1.7131
7/17/2014,1.7104
7/18/2014,1.7069
7/21/2014,1.7067
7/22/2014,1.7058
7/23/2014,1.7036
7/24/2014,1.6981
7/25/2014,1.6972
7/28/2014,1.6991
7/29/2014,1.6939
7/30/2014,1.6903
7/31/2014,1.6889
8/1/2014,1.6832
8/4/2014,1.6841
8/5/2014,1.6874
8/6/2014,1.6833
8/7/2014,1.6849
8/8/2014,1.6778
8/11/2014,1.6787
8/12/2014,1.6806
8/13/2014,1.6696
8/14/2014,1.6694
8/15/2014,1.6686
8/18/2014,1.672
8/19/2014,1.662
8/20/2014,1.6633
8/21/2014,1.6589
8/22/2014,1.6574
8/25/2014,1.6585
8/26/2014,1.657
8/27/2014,1.6573
8/28/2014,1.6579
8/29/2014,1.6585
9/1/2014,
9/2/2014,1.6502
9/3/2014,1.6451
9/4/2014,1.6349
9/5/2014,1.6312
9/8/2014,1.6141
9/9/2014,1.6088
9/10/2014,1.6134
9/11/2014,1.6225
9/12/2014,1.6243
9/15/2014,1.6243
9/16/2014,1.629
9/17/2014,1.6329
9/18/2014,1.6372
9/19/2014,1.6314
9/22/2014,1.634
9/23/2014,1.637
9/24/2014,1.6344
9/25/2014,1.6313
9/26/2014,1.6254
9/29/2014,1.6262
9/30/2014,1.622
10/1/2014,1.6216
10/2/2014,1.614
10/3/2014,1.5962
10/6/2014,1.6029
10/7/2014,1.6072
10/8/2014,1.6068
10/9/2014,1.6123
10/10/2014,1.6049
10/13/2014,
10/14/2014,1.593
10/15/2014,1.5959
10/16/2014,1.6065
10/17/2014,1.6086
10/20/2014,1.6137
10/21/2014,1.6134
10/22/2014,1.607
10/23/2014,1.6037
10/24/2014,1.6098
10/27/2014,1.6133
10/28/2014,1.6157
10/29/2014,1.6149
10/30/2014,1.6023
10/31/2014,1.5999
11/3/2014,1.5986
11/4/2014,1.5991
11/5/2014,1.5984
11/6/2014,1.5862
11/7/2014,1.5844
11/10/2014,1.5857
11/11/2014,
11/12/2014,1.5815
11/13/2014,1.5717
11/14/2014,1.5657
11/17/2014,1.5645
11/18/2014,1.5648
11/19/2014,1.567
11/20/2014,1.5683
11/21/2014,1.5672
11/24/2014,1.5701
11/25/2014,1.5714
11/26/2014,1.5787
11/27/2014,
11/28/2014,1.5638
12/1/2014,1.5743
12/2/2014,1.5651
12/3/2014,1.57
12/4/2014,1.5707
12/5/2014,1.56
12/8/2014,1.5625
12/9/2014,1.5694
12/10/2014,1.5689
12/11/2014,1.5712
12/12/2014,1.5728
12/15/2014,1.5663
12/16/2014,1.5736
12/17/2014,1.5652
12/18/2014,1.5662
12/19/2014,1.5609
12/22/2014,1.5618
12/23/2014,1.5517
12/24/2014,1.5549
12/25/2014,
12/26/2014,
12/29/2014,1.5524
12/30/2014,1.5573
12/31/2014,1.5578
1/1/2015,
1/2/2015,1.5361
1/5/2015,1.5234
1/6/2015,1.5174
1/7/2015,1.5073
1/8/2015,1.5118
1/9/2015,1.5151
1/12/2015,1.5168
1/13/2015,1.5166
1/14/2015,1.5234
1/15/2015,1.5161
1/16/2015,1.5132
1/19/2015,
1/20/2015,1.5162
1/21/2015,1.5118
1/22/2015,1.5052
1/23/2015,1.5022
1/26/2015,1.5088
1/27/2015,1.5196
1/28/2015,1.5165
1/29/2015,1.5043
1/30/2015,1.5026
2/2/2015,1.5027
2/3/2015,1.5129
2/4/2015,1.5209
2/5/2015,1.5293
2/6/2015,1.5247
2/9/2015,1.5217
2/10/2015,1.5252
2/11/2015,1.5232
2/12/2015,1.538
2/13/2015,1.5394
2/16/2015,
2/17/2015,1.5349
2/18/2015,1.543
2/19/2015,1.5451
2/20/2015,1.5385
2/23/2015,1.5465
2/24/2015,1.5434
2/25/2015,1.5499
2/26/2015,1.5424
2/27/2015,1.5439
3/2/2015,1.5371
3/3/2015,1.5391
3/4/2015,1.5266
3/5/2015,1.5229
3/6/2015,1.5063
3/9/2015,1.5097
3/10/2015,1.5086
3/11/2015,1.4945
3/12/2015,1.4907
3/13/2015,1.4755
3/16/2015,1.48
3/17/2015,1.4744
3/18/2015,1.4686
3/19/2015,1.4729
3/20/2015,1.4923
3/23/2015,1.4936
3/24/2015,1.487
3/25/2015,1.4915
3/26/2015,1.4844
3/27/2015,1.4878
3/30/2015,1.4792
3/31/2015,1.485
4/1/2015,1.4823
4/2/2015,1.4842
4/3/2015,1.4916
4/6/2015,1.4959
4/7/2015,1.4857
4/8/2015,1.4924
4/9/2015,1.4739
4/10/2015,1.4648
4/13/2015,1.4658
4/14/2015,1.479
4/15/2015,1.4782
4/16/2015,1.4923
4/17/2015,1.4942
4/20/2015,1.4913
4/21/2015,1.4944
4/22/2015,1.5027
4/23/2015,1.5047
4/24/2015,1.5176
4/27/2015,1.5235
4/28/2015,1.5328
4/29/2015,1.5485
4/30/2015,1.5328
5/1/2015,1.5137
5/4/2015,1.5118
5/5/2015,1.5178
5/6/2015,1.5244
5/7/2015,1.5223
5/8/2015,1.5455
5/11/2015,1.5593
5/12/2015,1.5685
5/13/2015,1.5748
5/14/2015,1.5766
5/15/2015,1.5772
5/18/2015,1.5679
5/19/2015,1.5523
5/20/2015,1.5544
5/21/2015,1.5672
5/22/2015,1.5484
5/25/2015,
5/26/2015,1.5398
5/27/2015,1.5324
5/28/2015,1.5291
5/29/2015,1.5286
6/1/2015,1.5187
6/2/2015,1.5331
6/3/2015,1.5351
6/4/2015,1.5367
6/5/2015,1.5267
6/8/2015,1.528
6/9/2015,1.5383
6/10/2015,1.553
6/11/2015,1.5493
6/12/2015,1.5587
6/15/2015,1.5572
6/16/2015,1.5637
6/17/2015,1.5708
6/18/2015,1.5882
6/19/2015,1.5881
6/22/2015,1.5823
6/23/2015,1.5751
6/24/2015,1.5681
6/25/2015,1.5728
6/26/2015,1.5739
6/29/2015,1.5764
6/30/2015,1.5727
7/1/2015,1.5617
7/2/2015,1.5614
7/3/2015,
7/6/2015,1.5619
7/7/2015,1.5443
7/8/2015,1.5353
7/9/2015,1.5375
7/10/2015,1.5503
